"Image File Name","Sample Name/Number","Species Name","annotation_id","annotator","choice","cosine_distance","created_at","id","lead_time","updated_at","url"
"1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-010.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",671,"1","Bubbles",0.5656180719336709,"2024-04-26T06:20:53.448598Z",271722,0.722,"2024-04-26T06:20:53.448598Z","http://localhost:5000/1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-010.PNG"
"2_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-567.PNG","G-G10-ErOc-koy2-7_2","Erpobdella_octoculata",672,"1","Detached parts",0.5575235413369286,"2024-04-26T06:21:04.751629Z",271723,11.076,"2024-04-26T06:21:04.751629Z","http://localhost:5000/2_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-567.PNG"
"2_F-E1-EpVu-kak1-5_1_2023_05_11-15-57-34-465.PNG","F-E1-EpVu-kak1-5_1","Ephemera_vulgata",673,"1","Forceps",0.545934940266916,"2024-04-26T06:21:06.538058Z",271724,1.538,"2024-04-26T06:21:06.538058Z","http://localhost:5000/2_F-E1-EpVu-kak1-5_1_2023_05_11-15-57-34-465.PNG"
"2_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-614.PNG","G-G10-ErOc-koy2-7_2","Erpobdella_octoculata",674,"1","Detached parts",0.5447406555018952,"2024-04-26T06:21:08.127516Z",271725,1.34,"2024-04-26T06:21:08.127516Z","http://localhost:5000/2_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-614.PNG"
"1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-627.PNG","G-G10-ErOc-koy2-7_2","Erpobdella_octoculata",675,"1","Detached parts",0.5349768769014187,"2024-04-26T06:21:09.216122Z",271726,0.866,"2024-04-26T06:21:09.216122Z","http://localhost:5000/1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-627.PNG"
"1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-751.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",676,"1","Bubbles",0.5311315934704475,"2024-04-26T06:21:10.759877Z",271727,1.321,"2024-04-26T06:21:10.759877Z","http://localhost:5000/1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-751.PNG"
"1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-579.PNG","G-G10-ErOc-koy2-7_2","Erpobdella_octoculata",677,"1","Detached parts",0.5046685831590125,"2024-04-26T06:21:12.185764Z",271728,1.192,"2024-04-26T06:21:12.185764Z","http://localhost:5000/1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-579.PNG"
"2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-332.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",678,"1","Bubbles",0.4910097696284079,"2024-04-26T06:21:13.444716Z",271729,1.026,"2024-04-26T06:21:13.444716Z","http://localhost:5000/2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-332.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-601.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",679,"1","Detached parts",0.4799609897351624,"2024-04-26T06:21:15.492027Z",271730,1.83,"2024-04-26T06:21:15.492027Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-601.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-672.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",680,"1","Detached parts",0.4790666114977416,"2024-04-26T06:21:16.552169Z",271731,0.839,"2024-04-26T06:21:16.552169Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-672.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-749.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",681,"1","Detached parts",0.4782518820677872,"2024-04-26T06:21:17.869783Z",271732,1.081,"2024-04-26T06:21:17.869783Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-749.PNG"
"1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-532.PNG","G-G10-ErOc-koy2-7_2","Erpobdella_octoculata",682,"1","Detached parts",0.4688233289902004,"2024-04-26T06:21:18.913199Z",271733,0.815,"2024-04-26T06:21:18.913199Z","http://localhost:5000/1_G-G10-ErOc-koy2-7_2_2023_05_15-10-22-17-532.PNG"
"1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-701.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",683,"1","Bubbles",0.4672049787803294,"2024-04-26T06:21:20.376474Z",271734,1.243,"2024-04-26T06:21:20.376474Z","http://localhost:5000/1_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-701.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-743.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",684,"1","Detached parts",0.4537557084127839,"2024-04-26T06:21:21.627905Z",271735,1.035,"2024-04-26T06:21:21.627905Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-743.PNG"
"2_P-F11-EpVu-lop2-2_2_2023_05_23-09-42-17-325.PNG","P-F11-EpVu-lop2-2_2","Ephemera_vulgata",685,"1","Forceps",0.4517697627466061,"2024-04-26T06:21:23.284239Z",271736,1.428,"2024-04-26T06:21:23.284239Z","http://localhost:5000/2_P-F11-EpVu-lop2-2_2_2023_05_23-09-42-17-325.PNG"
"2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-16-438.PNG","P-F11-EpVu-lop2-2_1","Ephemera_vulgata",686,"1","Forceps",0.4512073142819538,"2024-04-26T06:21:24.377236Z",271737,0.868,"2024-04-26T06:21:24.377236Z","http://localhost:5000/2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-16-438.PNG"
"2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-713.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",687,"1","Bubbles",0.4478310551710837,"2024-04-26T06:21:25.841840Z",271738,1.234,"2024-04-26T06:21:25.841840Z","http://localhost:5000/2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-713.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-755.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",688,"1","Detached parts",0.4467518151950026,"2024-04-26T06:21:27.804346Z",271739,1.747,"2024-04-26T06:21:27.804346Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-755.PNG"
"2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-13-186.PNG","P-F11-EpVu-lop2-2_1","Ephemera_vulgata",689,"1","Forceps",0.4463377972759016,"2024-04-26T06:21:29.110619Z",271740,1.078,"2024-04-26T06:21:29.110619Z","http://localhost:5000/2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-13-186.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-614.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",690,"1","Detached parts",0.4436488842136579,"2024-04-26T06:21:30.591758Z",271741,1.264,"2024-04-26T06:21:30.591758Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-614.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-464.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",691,"1","Detached parts",0.4436085150704938,"2024-04-26T06:21:31.854670Z",271742,1.049,"2024-04-26T06:21:31.854670Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-464.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-821.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",692,"1","Detached parts",0.442505355892113,"2024-04-26T06:21:32.981408Z",271743,0.919,"2024-04-26T06:21:32.981408Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-821.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-684.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",693,"1","Detached parts",0.4420523147736828,"2024-04-26T06:21:34.037621Z",271744,0.834,"2024-04-26T06:21:34.037621Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-684.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-737.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",694,"1","Detached parts",0.4401817141737328,"2024-04-26T06:21:35.460714Z",271745,1.197,"2024-04-26T06:21:35.460714Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-737.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-813.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",695,"1","Detached parts",0.4395032232151009,"2024-04-26T06:21:36.588017Z",271746,0.883,"2024-04-26T06:21:36.588017Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-813.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-394.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",696,"1","Detached parts",0.4384177517353828,"2024-04-26T06:21:37.788050Z",271747,0.952,"2024-04-26T06:21:37.788050Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-394.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-808.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",697,"1","Detached parts",0.4383135264700776,"2024-04-26T06:21:38.847799Z",271748,0.85,"2024-04-26T06:21:38.847799Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-808.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-535.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",698,"1","Detached parts",0.4369729128524885,"2024-04-26T06:21:39.875176Z",271749,0.813,"2024-04-26T06:21:39.875176Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-535.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-895.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",699,"1","Detached parts",0.4326778658128648,"2024-04-26T06:21:40.923515Z",271750,0.814,"2024-04-26T06:21:40.923515Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-895.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-109.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",700,"1","Detached parts",0.4297246392253281,"2024-04-26T06:21:41.946302Z",271751,0.784,"2024-04-26T06:21:41.946302Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-109.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-678.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",701,"1","Detached parts",0.4291662661799533,"2024-04-26T06:21:42.927243Z",271752,0.762,"2024-04-26T06:21:42.927243Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-678.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-038.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",702,"1","Detached parts",0.428959800929677,"2024-04-26T06:21:43.917698Z",271753,0.765,"2024-04-26T06:21:43.917698Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-038.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-825.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",703,"1","Detached parts",0.4284149583720122,"2024-04-26T06:21:44.926322Z",271754,0.783,"2024-04-26T06:21:44.926322Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-825.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-097.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",704,"1","Detached parts",0.4276926155636124,"2024-04-26T06:21:46.304748Z",271755,1.165,"2024-04-26T06:21:46.304748Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-097.PNG"
"2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-404.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",705,"1","Bubbles",0.427550383642757,"2024-04-26T06:21:47.612597Z",271756,1.089,"2024-04-26T06:21:47.612597Z","http://localhost:5000/2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-404.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-881.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",706,"1","Detached parts",0.4273049783671281,"2024-04-26T06:21:48.820885Z",271757,0.986,"2024-04-26T06:21:48.820885Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-881.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-966.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",707,"1","Detached parts",0.4266992184246653,"2024-04-26T06:21:50.048261Z",271758,0.976,"2024-04-26T06:21:50.048261Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-966.PNG"
"1_N-B3-HeDa-kaj2-3_2_2023_05_19-13-57-26-668.PNG","N-B3-HeDa-kaj2-3_2","Heptagenia_dalecarlica",708,"1","Forceps",0.4234056512126158,"2024-04-26T06:21:51.419928Z",271759,1.14,"2024-04-26T06:21:51.419928Z","http://localhost:5000/1_N-B3-HeDa-kaj2-3_2_2023_05_19-13-57-26-668.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-179.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",709,"1","Detached parts",0.420032657912235,"2024-04-26T06:21:52.664984Z",271760,1.025,"2024-04-26T06:21:52.664984Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-179.PNG"
"2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-763.PNG","G-D9-AsAq-koy2-13_2","Asellus_aquaticus",710,"1","Bubbles",0.4196612518092572,"2024-04-26T06:21:53.951501Z",271761,1.058,"2024-04-26T06:21:53.951501Z","http://localhost:5000/2_G-D9-AsAq-koy2-13_2_2023_05_12-11-37-50-763.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-167.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",711,"1","Detached parts",0.4193839824774696,"2024-04-26T06:21:55.539905Z",271762,1.373,"2024-04-26T06:21:55.541903Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-167.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-253.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",712,"1","Detached parts",0.4187031067586992,"2024-04-26T06:21:56.728344Z",271763,0.948,"2024-04-26T06:21:56.728344Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-253.PNG"
"1_Q-B8-KaFu-vii1-2_2_2023_05_23-11-26-25-056.PNG","Q-B8-KaFu-vii1-2_2","Kageronia_fuscogrisea",713,"1","Forceps",0.4177375098004572,"2024-04-26T06:21:58.078809Z",271764,1.135,"2024-04-26T06:21:58.078809Z","http://localhost:5000/1_Q-B8-KaFu-vii1-2_2_2023_05_23-11-26-25-056.PNG"
"1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-324.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",714,"1","Detached parts",0.4149240950849312,"2024-04-26T06:21:59.232099Z",271765,0.943,"2024-04-26T06:21:59.232099Z","http://localhost:5000/1_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-324.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-954.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",715,"1","Detached parts",0.4143042859863165,"2024-04-26T06:22:00.414979Z",271766,0.992,"2024-04-26T06:22:00.414979Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-14-954.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-523.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",716,"1","Detached parts",0.4137117718101559,"2024-04-26T06:22:01.485756Z",271767,0.85,"2024-04-26T06:22:01.485756Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-523.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-241.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",717,"1","Detached parts",0.4134264646963752,"2024-04-26T06:22:03.272433Z",271768,1.563,"2024-04-26T06:22:03.272433Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-241.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-312.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",718,"1","Detached parts",0.4096023117870908,"2024-04-26T06:22:04.426704Z",271769,0.93,"2024-04-26T06:22:04.426704Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-312.PNG"
"2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-440.PNG","O-C6-AsAq-pus1-9_1","Asellus_aquaticus",719,"1","Detached parts",0.4090950914680782,"2024-04-26T06:22:06.357602Z",271770,1.704,"2024-04-26T06:22:06.357602Z","http://localhost:5000/2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-440.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-026.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",720,"1","Detached parts",0.4086926307160308,"2024-04-26T06:22:07.516759Z",271771,0.931,"2024-04-26T06:22:07.516759Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-026.PNG"
"2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-15-083.PNG","P-F11-EpVu-lop2-2_1","Ephemera_vulgata",721,"1","Forceps",0.4060322352552591,"2024-04-26T06:22:08.845705Z",271772,1.118,"2024-04-26T06:22:08.845705Z","http://localhost:5000/2_P-F11-EpVu-lop2-2_1_2023_05_23-09-42-15-083.PNG"
"2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-659.PNG","O-C6-AsAq-pus1-9_1","Asellus_aquaticus",722,"1","Detached parts",0.4018084610415345,"2024-04-26T06:22:10.542880Z",271773,1.475,"2024-04-26T06:22:10.542880Z","http://localhost:5000/2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-659.PNG"
"2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-767.PNG","O-C6-AsAq-pus1-9_1","Asellus_aquaticus",723,"1","Detached parts",0.3997952273056772,"2024-04-26T06:22:11.588063Z",271774,0.799,"2024-04-26T06:22:11.588063Z","http://localhost:5000/2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-767.PNG"
"2_Q-D5-TiWa-pus3-7_1_2023_05_23-13-31-37-262.PNG","Q-D5-TiWa-pus3-7_1","Tinodes_waeneri",724,"1","Forceps",0.3976643708665387,"2024-04-26T06:22:12.863236Z",271775,1.045,"2024-04-26T06:22:12.863236Z","http://localhost:5000/2_Q-D5-TiWa-pus3-7_1_2023_05_23-13-31-37-262.PNG"
"2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-550.PNG","O-C6-AsAq-pus1-9_1","Asellus_aquaticus",725,"1","Detached parts",0.3926549936457744,"2024-04-26T06:22:14.444078Z",271776,1.347,"2024-04-26T06:22:14.444078Z","http://localhost:5000/2_O-C6-AsAq-pus1-9_1_2023_05_22-10-44-38-550.PNG"
"1_F-E1-EpVu-kak1-5_1_2023_05_11-15-57-29-671.PNG","F-E1-EpVu-kak1-5_1","Ephemera_vulgata",726,"1","Forceps",0.3890067694284482,"2024-04-26T06:22:15.710495Z",271777,1.039,"2024-04-26T06:22:15.710495Z","http://localhost:5000/1_F-E1-EpVu-kak1-5_1_2023_05_11-15-57-29-671.PNG"
"2_F-C3-AsAq-koy1-4_1_2023_05_11-14-27-19-908.PNG","F-C3-AsAq-koy1-4_1","Asellus_aquaticus",727,"1","Forceps",0.3881243367325855,"2024-04-26T06:22:16.968639Z",271778,1.034,"2024-04-26T06:22:16.968639Z","http://localhost:5000/2_F-C3-AsAq-koy1-4_1_2023_05_11-14-27-19-908.PNG"
"2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-382.PNG","H-D1-RaBa-kaj1-1_5","Radix_balthica-labiata",728,"1","Detached parts",0.3865498915318613,"2024-04-26T06:22:18.865189Z",271779,1.673,"2024-04-26T06:22:18.865189Z","http://localhost:5000/2_H-D1-RaBa-kaj1-1_5_2023_05_15-13-42-15-382.PNG"
"1_G-G3-AsAq-koy2-20_3_2023_05_15-10-09-57-588.PNG","G-G3-AsAq-koy2-20_3","Asellus_aquaticus",729,"1","Detached parts",0.386178370352004,"2024-04-26T06:22:20.113434Z",271780,1.016,"2024-04-26T06:22:20.113434Z","http://localhost:5000/1_G-G3-AsAq-koy2-20_3_2023_05_15-10-09-57-588.PNG"
